2 1 5.216738977235e-08 -7.386213924475e-05 -1.385046063075e-04 2.291816959737e-04 2.794974589466e-01 4.677282890763e-01
2 2 1.475412895717e-02 -3.901156675596e-03 -2.466443113147e-01 -1.424393512297e-01 9.632452082975e-02 9.354565781526e-01
3 1 9.277331837056e-13 -2.859627410788e-07 3.672922159548e-07 1.067863035376e-06 -3.395640166201e-01 4.677282890763e-01
3 2 2.860651108854e-07 -5.653053044026e-05 7.722414108523e-04 -9.881853608004e-04 -3.447067177906e-01 9.354565781526e-01
3 3 1.309516112603e-02 -2.141209004850e-03 2.857909714231e-01 2.834176547002e-01 -1.426304628409e-01 1.403184867229e+00
4 1 3.117110603631e-18 -9.532206230850e-10 1.543360421254e-09 1.379394116142e-09 -9.114067213186e-02 4.677282890763e-01
4 2 9.709468832381e-12 -6.011708842174e-07 -5.846495012986e-06 -4.382226509514e-06 3.080890544145e-01 9.354565781526e-01
4 3 8.283476034544e-07 -3.159876485208e-05 -2.992541611079e-03 1.136792539774e-03 3.846059967760e-01 1.403184867229e+00
4 4 9.581567344203e-03 -1.007877327245e-03 -1.229300275600e-01 -4.422860004359e-01 1.800211775515e-01 1.870913156305e+00
5 1 6.784119040465e-23 -3.179226368292e-12 8.750757020682e-12 4.083721035107e-12 3.257651912651e-01 4.677282890763e-01
5 2 6.713387330500e-17 -4.470621825324e-09 -1.840465366417e-08 5.512694188205e-09 1.499458185881e-01 9.354565781526e-01
5 3 5.232791562860e-11 -5.381809058634e-07 2.107485887689e-05 1.425504095016e-05 -2.793454454775e-01 1.403184867229e+00
5 4 1.585768778016e-06 -1.624663766218e-05 5.457766850235e-03 2.255838377836e-03 -4.124541914920e-01 1.870913156305e+00
5 5 6.822420211025e-03 -4.719490808001e-04 -1.816414393312e-01 4.488361551788e-01 -2.122731272911e-01 2.338641445381e+00
6 1 2.309046480033e-28 -6.307815782942e-15 1.744020868169e-14 3.637846917707e-15 5.694364334354e-02 4.677282890763e-01
6 2 2.931107853524e-21 -4.043045589161e-11 -8.031620469016e-11 9.831261092210e-11 -3.155556160385e-01 9.354565781526e-01
6 3 4.998226148046e-16 -5.665385153804e-09 5.759384858031e-08 -5.353805360775e-08 -1.944205511035e-01 1.403184867229e+00
6 4 2.096164626006e-10 -3.700068894599e-07 -4.206238936885e-05 -5.329989140643e-05 2.521271213343e-01 1.870913156305e+00
6 5 2.277666801570e-06 -8.102803670395e-06 -2.850392330378e-03 -8.375298562336e-03 4.330167468060e-01 2.338641445381e+00
