2. 1. 2.528235727242418e-6 -7.004756649283639e-7 1.827760062314054e-6
2. 2. 0.002463804251345994 -0.00006818378109887439 0.0023956204702471197
3. 1. 1.7654761340004208e-8 -8.094424248923969e-10 1.6845318915111813e-8
3. 2. 1.6933306317790801e-6 -7.902108449557452e-8 1.6143095472835057e-6
3. 3. 0.000586213315947361 -4.585402596999855e-6 0.0005816279133503612
4. 1. 4.267526027759265e-12 -2.4585312028254276e-13 4.021672907476721e-12
4. 2. 3.706571247005806e-8 -3.6115611744744285e-10 3.670455635261062e-8
4. 3. 7.297842442011324e-7 -7.1639424631347765e-9 7.226203017379976e-7
4. 4. 0.00017044234774215693 -3.8204916599048295e-7 0.00017006029857616646
5. 1. 1.3359006763615021e-14 -2.220237610641564e-16 1.3136983002550864e-14
5. 2. 2.7140788701582192e-11 -2.791538494085776e-13 2.6861634852173614e-11
5. 3. 2.83083075751189e-8 -6.410702731269813e-11 2.82442005478062e-8
5. 4. 2.7529703019305047e-7 -6.255836746069843e-10 2.7467144651844347e-7
5. 5. 0.000053503551815728764 -3.425758500356298e-8 0.000053469294230725205
6. 1. 2.1440136988242424e-18 -3.5337622947863215e-20 2.1086760758763793e-18
6. 2. 2.5594975797898236e-13 -8.204209913860451e-16 2.551293369875963e-13
6. 3. 3.503817632840909e-11 -7.339141108907756e-14 3.496478491732001e-11
6. 4. 1.5460497812884136e-8 -8.568844400363235e-12 1.5451928968483776e-8
6. 5. 9.821982133994242e-8 -5.438324284282378e-11 9.81654380970996e-8
6. 6. 0.000017437898272901902 -3.169716981964316e-9 0.00001743472855591994
7. 1. 3.495047946323409e-21 -2.103728905866739e-23 3.474010657264742e-21
7. 2. 1.2791274541883257e-16 -3.7115327874017223e-19 1.275415921400924e-16
7. 3. 5.924682426749838e-13 -4.010728646978931e-16 5.920671698102858e-13
7. 4. 2.594178024175513e-11 -1.1971514466939502e-14 2.592980872728819e-11
