2. 1. 1.5255601995184805e-6 -0.00011502865369986321 -0.00011350309350034473
2. 2. 0.029536324345488127 -0.006503988708750441 0.023032335636737684
3. 1. 3.165702470034895e-10 -4.1025370838705966e-7 -4.0993713814005613e-7
3. 2. 4.700312269322411e-6 -0.0000736800980280289 -0.00006897978575870649
3. 3. 0.022487154339084763 -0.0028543967634257995 0.019632757575658966
4. 1. 8.121672872516447e-15 -1.1709279864670634e-9 -1.1709198647941909e-9
4. 2. 2.765639191174783e-9 -7.563942380202257e-7 -7.536285988290509e-7
4. 3. 7.485630860292958e-6 -0.00003523089245999638 -0.000027745261599703423
4. 4. 0.014815071316563407 -0.0011360935586205284 0.013678977757942877
5. 1. 1.2899671733473337e-18 -3.6372722428953275e-12 -3.637270952928154e-12
5. 2. 1.9469394434722418e-13 -4.889355690641386e-9 -4.889160996697039e-9
5. 3. 9.009555241952374e-9 -5.932730595918618e-7 -5.842635043499095e-7
5. 4. 8.910800856305604e-6 -0.00001564998560087708 -6.739184744571474e-6
5. 5. 0.00973803909819711 -0.0004620959469010256 0.009275943151296085
6. 1. 2.8333442901348413e-23 -6.131953071995392e-15 -6.131953043661949e-15
6. 2. 7.636345991860885e-17 -4.171385617853781e-11 -4.171377981507789e-11
6. 3. 1.1099878347181839e-12 -5.467378676185099e-9 -5.466268688350381e-9
6. 4. 1.9268898433385595e-8 -3.5780116257675174e-7 -3.3853226414336616e-7
6. 5. 9.017265866941996e-6 -6.780037542981052e-6 2.237228323960945e-6
6. 6. 0.006495398797210984 -0.00019329896852017203 0.006302099828690812
7. 1. 2.553128001324716e-27 -1.3699595098686455e-17 -1.3699595096133326e-17
7. 2. 4.700198900956691e-21 -1.8182917730462757e-13 -1.8182917260442868e-13
7. 3. 6.92320249080186e-16 -7.638436182452976e-11 -7.638366950428069e-11
7. 4. 3.644210202277027e-12 -4.008997624956199e-9 -4.005353414753922e-9
7. 5. 3.183438749196749e-8 -1.9241360235981256e-7 -1.6057921486784506e-7
7. 6. 8.260236541065085e-6 -2.9106768274161742e-6 5.3495597136489105e-6
7. 7. 0.004394999659192687 -0.00008265169034320047 0.004312347968849486
8. 1. 0. -1.4201910076662503e-20 -1.4201910076622663e-20
8. 2. 1.1789794818414013e-24 -1.180951071307179e-15 -1.1809510701281996e-15
