2. 1. 1.153248715067159e-9 -2.676590277733947e-12 1.1505721247894252e-9
2. 2. 1.6357678359744226e-6 -1.0403996017304034e-9 1.6347274363726922e-6
3. 1. 8.656986696304032e-12 -4.001088536776169e-16 8.656586587450355e-12
3. 2. 1.6325092173432461e-10 -1.5053872659274055e-14 1.6323586786166535e-10
3. 3. 9.980353205557704e-8 -3.6625452257513805e-12 9.97998695103513e-8
4. 1. 3.1324644505311895e-16 -1.6055584320631725e-21 3.132448394946869e-16
4. 2. 4.058267141218916e-12 -1.0103834565289515e-17 4.058257037384351e-12
4. 3. 1.594690945792103e-11 -6.835854961233602e-17 1.594684109937142e-11
4. 4. 7.51563626240514e-9 -1.5725513614636285e-14 7.515620536891525e-9
5. 1. 1.0663577635412633e-18 -1.7845954939078216e-25 1.066357585081714e-18
5. 2. 4.198081594503571e-16 -1.0375119910313642e-22 4.19808055699158e-16
5. 3. 7.177683911316297e-13 -9.764444435123999e-20 7.177682934871854e-13
5. 4. 1.4086798601365993e-12 -3.0049964470039036e-19 1.4086795596369546e-12
5. 5. 6.066281239614879e-10 -7.188479946511064e-17 6.066280520766884e-10
6. 1. 2.4687921255769688e-23 0. 2.468792087841693e-23
6. 2. 4.420269973925495e-18 -3.9586889521252445e-26 4.420269934338606e-18
6. 3. 1.1851082893150114e-16 -1.47836011340759e-24 1.1851082745314102e-16
6. 4. 9.289805721130752e-14 -6.959813665513684e-22 9.289805651532615e-14
6. 5. 1.1981300812542094e-13 -1.3184368828670306e-21 1.1981300680698405e-13
6. 6. 5.0489765983023816e-11 -3.3748831550474236e-19 5.0489765645535497e-11
7. 1. 4.4396708986579195e-26 0. 4.439670895978269e-26
7. 2. 3.101262640468391e-22 0. 3.1012626380723137e-22
7. 3. 2.2773276387414817e-18 -1.1037446264630632e-27 2.277327637637737e-18
7. 4. 1.9723218387027998e-17 -1.2761545136140344e-26 1.9723218374266453e-17
7. 5. 1.0432560318001119e-14 -4.323829713587519e-24 1.0432560313677289e-14
7. 6. 1.0023582453959122e-14 -5.812440688752555e-24 1.0023582448146682e-14
7. 7. 4.268336391762468e-12 -1.6052740883733512e-21 4.268336390157194e-12
8. 1. 0. 0. 0.
8. 2. 1.7989234089480925e-24 0. 1.7989234088903122e-24
