2. 1. 4.625817985815726e-13 -2.380454234131082e-17 4.625579940392312e-13
2. 2. 1.8472522705073336e-9 -3.43136710082346e-14 1.8472179568363253e-9
3. 1. 2.799055592530595e-15 -7.168089830566947e-22 2.799054875721612e-15
3. 2. 1.6704182335369597e-14 -8.381305375283293e-21 1.6704173954064223e-14
3. 3. 3.036022625008099e-11 -7.43462492185263e-18 3.0360218815456066e-11
4. 1. 9.179225516284398e-21 -5.357399609246435e-29 9.179225462710403e-21
4. 2. 3.4639320109748075e-16 -1.1401943486516911e-24 3.463931999572864e-16
4. 3. 4.248206816896292e-16 -2.3752190362760223e-24 4.2482067931441015e-16
4. 4. 6.135115668526865e-13 -1.9717182009927477e-21 6.135115648809682e-13
5. 1. 2.6139631017545468e-23 0. 2.6139631016348092e-23
5. 2. 3.191925055081098e-21 0. 3.1919250548660028e-21
5. 3. 1.6242398965978184e-17 -6.930392476623321e-28 1.6242398965285145e-17
5. 4. 9.851052192012228e-18 -6.506924009791023e-28 9.851052191361535e-18
5. 5. 1.3253155533578972e-14 -5.57861756455005e-25 1.325315553302111e-14
6. 1. 5.414597117632947e-29 0. 5.414597117628073e-29
6. 2. 2.8439164342210674e-23 0. 2.8439164342194364e-23
6. 3. 2.3542481140809417e-22 0. 2.354248114079025e-22
6. 4. 5.583952216832287e-19 0. 5.58395221682919e-19
6. 5. 2.2084855051916344e-19 0. 2.208485505189857e-19
6. 6. 2.9468505704024246e-16 -1.6227952629110075e-28 2.946850570400802e-16
7. 1. 0. 0. 0.
7. 2. 1.769385058592918e-28 0. 1.7693850585928996e-28
7. 3. 3.86193094387801e-24 0. 3.8619309438779815e-24
7. 4. 1.0281400131041978e-23 0. 1.0281400131041875e-23
7. 5. 1.6670989228698585e-20 0. 1.6670989228698464e-20
7. 6. 4.881296441308511e-21 0. 4.881296441308462e-21
7. 7. 6.647042893796418e-18 0. 6.6470428937963704e-18
8. 1. 0. 0. 0.
8. 2. 0. 0. 0.
8. 3. 4.099348686673105e-29 0. 4.0993486866731045e-29
8. 4. 2.5318955830855644e-25 0. 2.5318955830855644e-25
8. 5. 3.5177630640430242e-25 0. 3.517763064043024e-25
8. 6. 4.608818363396575e-22 0. 4.608818363396574e-22
8. 7. 1.0721441749100186e-22 0. 1.0721441749100183e-22
8. 8. 1.510895849767831e-19 0. 1.5108958497678307e-19
9. 1. 0. 0. 0.
9. 2. 0. 0. 0.
9. 3. 0. 0. 0.
9. 4. 3.6796183401179044e-30 0. 3.6796183401179044e-30
9. 5. 1.1697360099461527e-26 0. 1.1697360099461527e-26
9. 6. 1.0529959570661994e-26 0. 1.0529959570661994e-26
9. 7. 1.2157002304472704e-23 0. 1.2157002304472704e-23
9. 8. 2.348670752424402e-24 0. 2.348670752424402e-24
9. 9. 3.448997665197908e-21 0. 3.448997665197908e-21
10. 1. 0. 0. 0.
10. 2. 0. 0. 0.
10. 3. 0. 0. 0.
10. 4. 0. 0. 0.
10. 5. 0. 0. 0.
10. 6. 4.435084753823079e-28 0. 4.435084753823079e-28
10. 7. 2.90674370864665e-28 0. 2.90674370864665e-28
10. 8. 3.1087797836485926e-25 0. 3.1087797836485926e-25
10. 9. 5.140600731652021e-26 0. 5.140600731652021e-26
10. 10. 7.89196828179812e-23 0. 7.89196828179812e-23
11. 1. 0. 0. 0.
11. 2. 0. 0. 0.
11. 3. 0. 0. 0.
11. 4. 0. 0. 0.
11. 5. 0. 0. 0.
11. 6. 0. 0. 0.
11. 7. 1.4863695499174224e-29 0. 1.4863695499174224e-29
11. 8. 7.612514393638084e-30 0. 7.612514393638084e-30
11. 9. 7.778927703901864e-27 0. 7.778927703901864e-27
11. 10. 1.1251823150268428e-27 0. 1.1251823150268428e-27
11. 11. 1.808157790504616e-24 0. 1.808157790504616e-24
12. 1. 0. 0. 0.
12. 2. 0. 0. 0.
12. 3. 0. 0. 0.
12. 4. 0. 0. 0.
12. 5. 0. 0. 0.
12. 6. 0. 0. 0.
12. 7. 0. 0. 0.
12. 8. 0. 0. 0.
12. 9. 0. 0. 0.
12. 10. 1.9157738993718682e-28 0. 1.9157738993718682e-28
12. 11. 2.4640728072674448e-29 0. 2.4640728072674448e-29
12. 12. 4.1453311099713297e-26 0. 4.1453311099713297e-26
13. 1. 0. 0. 0.
13. 2. 0. 0. 0.
13. 3. 0. 0. 0.
13. 4. 0. 0. 0.
13. 5. 0. 0. 0.
13. 6. 0. 0. 0.
13. 7. 0. 0. 0.
13. 8. 0. 0. 0.
13. 9. 0. 0. 0.
13. 10. 0. 0. 0.
13. 11. 4.661584693030822e-30 0. 4.661584693030822e-30
13. 12. 0. 0. 0.
13. 13. 9.50554069122198e-28 0. 9.50554069122198e-28
14. 1. 0. 0. 0.
14. 2. 0. 0. 0.
14. 3. 0. 0. 0.
14. 4. 0. 0. 0.
14. 5. 0. 0. 0.
14. 6. 0. 0. 0.
14. 7. 0. 0. 0.
14. 8. 0. 0. 0.
14. 9. 0. 0. 0.
14. 10. 0. 0. 0.
14. 11. 0. 0. 0.
14. 12. 0. 0. 0.
14. 13. 0. 0. 0.
