2 1 1.182661748187e-05 -4.702217026325e-05 6.676555478944e-04 2.287852282983e-03 2.949184850452e-01 2.759216148828e-01
2 2 2.657721860162e-02 -2.987613280412e-03 -1.003464996515e-01 -2.024551906507e-01 1.200605916876e-01 5.518432297656e-01
3 1 2.666467052782e-08 -1.407448663848e-07 6.724824182603e-05 9.101678978579e-05 -3.226251238976e-01 2.759216148828e-01
3 2 1.748809765634e-05 -1.631394854946e-05 -5.634456502001e-03 1.359891092788e-03 -3.608841120787e-01 5.518432297656e-01
3 3 1.241619298496e-02 -6.420617717133e-04 1.856478453784e-01 -1.385770267716e-01 -1.784082844251e-01 8.277648446484e-01
4 1 4.523260491096e-12 -2.741757553619e-10 1.140989516101e-06 9.330343585095e-07 -1.158598855964e-01 2.759216148828e-01
4 2 1.249456187534e-07 -1.475734616286e-07 -3.607913149011e-04 3.314555690267e-04 2.704045055982e-01 5.518432297656e-01
4 3 1.514466889694e-05 -4.527528954118e-06 -1.005581567506e-03 -8.028156469505e-03 3.964801695693e-01 8.277648446484e-01
4 4 6.064206738095e-03 -1.516295988278e-04 1.233497998197e-01 1.771571170463e-01 2.240591917493e-01 1.103686459531e+00
5 1 5.303886087995e-15 -8.701226563318e-13 4.337772741766e-08 2.580112651970e-08 3.199531534192e-01 2.759216148828e-01
5 2 6.655486517812e-11 -5.905464185790e-10 -4.887308242352e-06 1.019670749103e-05 1.874930005519e-01 5.518432297656e-01
5 3 2.017013469422e-07 -7.044911534764e-08 -6.115882775322e-04 -7.055560311834e-04 -2.243336069317e-01 8.277648446484e-01
5 4 1.089034943607e-05 -1.197400669188e-06 9.146422256788e-03 1.697337749656e-04 -4.182297797889e-01 1.103686459531e+00
5 5 3.130438902049e-03 -3.858127721451e-05 -1.700647386454e-01 9.308488073377e-02 -2.620500663704e-01 1.379608074414e+00
6 1 6.439345420588e-19 -1.219638898093e-15 5.090233977293e-10 2.239665640029e-10 7.507104573429e-02 2.759216148828e-01
6 2 2.257567354222e-13 -4.376849194168e-12 -1.194319165861e-07 6.476399715878e-07 -2.990693173832e-01 5.518432297656e-01
6 3 1.940689344929e-10 -3.944132746967e-10 -2.680658428799e-05 -1.096656929327e-05 -2.380407369899e-01 8.277648446484e-01
6 4 2.211532394674e-07 -2.623427271789e-08 1.059877610526e-03 -7.590061843629e-04 1.831942998296e-01 1.103686459531e+00
6 5 7.169475266892e-06 -3.129687116621e-07 -1.655735292555e-03 9.129161178403e-03 4.322141065275e-01 1.379608074414e+00
6 6 1.673326687004e-03 -1.023651238696e-05 -5.969869740556e-02 -1.592725128916e-01 2.946630537485e-01 1.655529689297e+00
7 1 4.015513592156e-22 -3.503877521868e-18 1.318510205412e-11 4.359847992432e-12 -3.191731095499e-01 2.759216148828e-01
7 2 8.520091034785e-17 -1.211479436448e-14 4.784629379732e-10 1.278478145466e-08 -1.302267485199e-01 5.518432297656e-01
7 3 1.164577845536e-12 -4.742547281388e-12 -2.242283481212e-06 -7.762942074931e-08 2.762813693934e-01 8.277648446484e-01
7 4 3.113966348295e-10 -1.762372771737e-10 1.991579310065e-05 -4.467951287950e-05 2.759586295171e-01 1.103686459531e+00
7 5 1.994693259340e-07 -8.764344649893e-09 7.331117959011e-04 1.362920299962e-03 -1.462051436463e-01 1.379608074414e+00
7 6 4.495268948944e-06 -8.171371359157e-08 -8.276976526832e-03 -3.035532106535e-03 -4.413890807489e-01 1.655529689297e+00
7 7 9.147013836958e-04 -2.781966327640e-06 1.438742091167e-01 -2.874589637839e-02 -3.232358861767e-01 1.931451304180e+00
8 1 3.293398875025e-26 -3.881497633897e-21 1.222576315173e-13 2.950342589920e-14 -5.604139214888e-02 2.759216148828e-01
8 2 1.637238073100e-19 -7.195724295408e-17 1.200345404634e-10 5.478336402654e-10 3.077210798756e-01 5.518432297656e-01
8 3 7.944049902921e-16 -1.927342954862e-14 -5.655975454465e-08 1.532291957012e-08 1.733430409689e-01 8.277648446484e-01
8 4 2.759831774808e-12 -2.912594910755e-12 -1.628195860462e-08 -4.605149125237e-06 -2.531782531220e-01 1.103686459531e+00
8 5 3.680533724128e-10 -6.547358618780e-11 5.827101181996e-05 3.199472731107e-05 -3.054363716207e-01 1.379608074414e+00
8 6 1.603457177307e-07 -2.767353842770e-09 -1.567436373913e-03 5.616994246925e-04 1.127448382421e-01 1.655529689297e+00
8 7 2.736606682254e-06 -2.138777850092e-08 4.065585417541e-03 -6.919025757851e-03 4.474011232596e-01 1.931451304180e+00
8 8 5.076091008811e-04 -7.669337278304e-07 2.994001124396e-03 1.248748593161e-01 3.486494593391e-01 2.207372919062e+00
9 1 1.252826406561e-29 -1.027301584024e-23 2.419004778536e-15 4.067325766369e-16 3.188423715723e-01 2.759216148828e-01
9 2 4.339416540345e-23 -1.464375153412e-19 3.312635066664e-12 8.508291740003e-12 1.005326494942e-01 5.518432297656e-01
9 3 2.780022352804e-18 -1.828427293497e-16 -3.018018707269e-09 1.705329047028e-09 -2.939694566492e-01 8.277648446484e-01
9 4 2.768709916975e-15 -1.497824107630e-14 -5.242500014600e-08 -1.361157821956e-07 -2.082816075395e-01 1.103686459531e+00
9 5 4.391091667164e-12 -1.361677190291e-12 7.258804062837e-06 1.818869457617e-07 2.304546482800e-01 1.379608074414e+00
9 6 3.622598293369e-10 -2.202343670260e-11 -4.582640016794e-05 6.452426595416e-05 3.289033155996e-01 1.655529689297e+00
9 7 1.196514776146e-07 -8.456158749202e-10 -3.016150937797e-04 -1.650710459920e-03 -8.230357866169e-02 1.931451304180e+00
9 8 1.634672392420e-06 -5.618262913581e-09 5.345718140359e-03 4.655022318037e-03 -4.512464451423e-01 2.207372919062e+00
9 9 2.846947925180e-04 -2.132925586146e-07 -1.039433567602e-01 -1.646390314356e-02 -3.715232100755e-01 2.483294533945e+00
10 1 7.249913684902e-34 -9.800702734071e-27 1.855966152057e-17 1.932458361914e-18 4.485000981861e-02 2.759216148828e-01
10 2 5.337023327056e-26 -7.178343629802e-22 1.551330723847e-13 2.801130920626e-13 -3.115640519091e-01 5.518432297656e-01
10 3 1.368988338516e-21 -5.555152957524e-19 -5.711051864631e-11 5.153455107190e-11 -1.371955666922e-01 8.277648446484e-01
10 4 1.448445347025e-17 -1.958972036005e-16 -6.621132415527e-09 -8.213708311052e-09 2.791181460082e-01 1.103686459531e+00
10 5 5.826020699589e-15 -8.170441097486e-15 2.443768211972e-07 -1.011548913580e-07 2.372627810533e-01 1.379608074414e+00
10 6 5.496477491107e-12 -5.467889328847e-13 -9.479196987177e-07 9.702321857938e-06 -2.084336967663e-01 1.655529689297e+00
10 7 3.161840290872e-10 -6.982742085995e-12 -6.283777060088e-05 -5.909592065041e-05 -3.479066434338e-01 1.931451304180e+00
10 8 8.483145834959e-08 -2.531223815805e-10 1.614732129744e-03 -1.253366981062e-05 5.446079224419e-02 2.207372919062e+00
10 9 9.640830937678e-07 -1.481481253311e-09 -4.818779455947e-03 3.779472437249e-03 4.535630445326e-01 2.483294533945e+00
10 10 1.609034666904e-04 -5.964702907313e-08 2.961629848537e-02 -8.276877783481e-02 3.923118115543e-01 2.759216148828e+00
11 1 1.848213129730e-37 -2.459571349106e-29 2.975914031867e-19 1.429909875622e-20 -3.186713030766e-01 2.759216148828e-01
11 2 1.031320282050e-29 -1.157179056899e-24 2.609935391521e-15 3.605681996586e-15 -8.210354437895e-02 5.518432297656e-01
11 3 3.158930321624e-24 -4.258118862890e-21 -2.219037980545e-12 2.954703993237e-12 3.023023739986e-01 8.277648446484e-01
11 4 1.069481890215e-20 -7.776937836266e-19 -2.339308912364e-10 -1.657095412899e-10 1.681543885037e-01 1.103686459531e+00
11 5 4.121526502483e-17 -1.352517755061e-16 1.619520325209e-08 -1.525064632585e-08 -2.637975113525e-01 1.379608074414e+00
11 6 9.045022694292e-15 -3.646250987968e-15 1.409128642343e-07 3.695012761968e-07 -2.617019642135e-01 1.655529689297e+00
11 7 5.868825786094e-12 -1.999888033759e-13 -1.151821281592e-05 -2.333392037423e-06 1.872607258561e-01 1.931451304180e+00
11 8 2.537724503208e-10 -2.131974725771e-12 6.956790055987e-05 -5.441201886025e-05 3.634945634183e-01 2.207372919062e+00
11 9 5.797165530457e-08 -7.473311176596e-11 -2.571175070402e-04 1.479567899771e-03 -2.886834991835e-02 2.483294533945e+00
11 10 5.635795261118e-07 -3.920904746305e-10 -2.369021919531e-03 -4.631961410127e-03 -4.547770020154e-01 2.759216148828e+00
11 11 9.146017683837e-05 -1.673897619724e-08 6.274878761087e-02 3.711661539671e-02 -4.113595101826e-01 3.035137763711e+00
12 1 7.891945462933e-42 -2.129018178431e-32 1.946862887875e-21 -5.585454664331e-24 -3.743557055323e-02 2.759216148828e-01
12 2 8.796965943331e-33 -4.879681489447e-27 8.713266929543e-17 9.647672775771e-17 3.136231859088e-01 5.518432297656e-01
12 3 1.163314820966e-27 -1.016694430840e-23 -3.214208220156e-14 6.320829608159e-14 1.138356339139e-01 8.277648446484e-01
12 4 3.755948958006e-23 -8.230877051658e-21 -1.582814244832e-11 -6.171889131671e-12 -2.918906971503e-01 1.103686459531e+00
12 5 4.083688494842e-20 -6.471706320649e-19 3.297055113745e-10 -6.177523230162e-10 -1.947467654251e-01 1.379608074414e+00
12 6 8.149786858295e-17 -7.241893318940e-17 2.617910240464e-08 2.690251681625e-08 2.483673734525e-01 1.655529689297e+00
12 7 1.147496747588e-14 -1.436419417111e-15 -4.966452203727e-07 1.529363973523e-07 2.825669930487e-01 1.931451304180e+00
12 8 5.601121138309e-12 -6.878962604074e-14 4.176339102292e-06 -1.243878259611e-05 -1.669892228311e-01 2.207372919062e+00
12 9 1.916082258258e-10 -6.346482718979e-13 4.143004085701e-05 7.574662978103e-05 -3.764090762966e-01 2.483294533945e+00
12 10 0.000000000000e+00 -2.185311976550e-11 0.000000000000e+00 0.000000000000e+00 5.236804681142e-03 2.759216148828e+00
12 11 3.273881367507e-07 -1.041249566958e-10 4.194364411406e-03 -1.197044285457e-03 4.551822649678e-01 3.035137763711e+00
12 12 5.221327777117e-05 -4.708123988412e-09 -3.997022194333e-02 4.487129208804e-02 4.289332817432e-01 3.311059378593e+00
13 1 1.439042981509e-45 -5.167160021209e-35 2.625776946598e-23 -1.290856586927e-24 3.185713163025e-01 2.759216148828e-01
13 2 1.286317794848e-36 -6.601124182671e-30 1.163593206914e-18 1.056975588697e-18 6.947683171423e-02 5.518432297656e-01
13 3 1.907246598941e-30 -6.511424728178e-26 -8.866943190916e-16 2.730897965848e-15 -3.069388582295e-01 8.277648446484e-01
13 4 2.114161100185e-26 -2.604016081999e-23 -3.985395331836e-13 -6.022399956826e-14 -1.413504920912e-01 1.103686459531e+00
13 5 1.960079373756e-22 -8.730978917081e-21 9.605642632894e-12 -4.755182220630e-11 2.808123509607e-01 1.379608074414e+00
13 6 1.013651460395e-19 -3.967279550530e-19 1.202849427391e-09 5.529443987823e-10 2.178779140389e-01 1.655529689297e+00
13 7 1.265574747313e-16 -3.303029605498e-17 -4.014156078550e-08 3.697288181320e-08 -2.330429075351e-01 1.931451304180e+00
13 8 1.261787812173e-14 -5.209665079291e-16 -1.271815762363e-07 -6.096460954935e-07 -3.005533938690e-01 2.207372919062e+00
13 9 4.920608165440e-12 -2.267700926868e-14 1.237361804845e-05 6.190035478781e-06 1.476234451655e-01 2.483294533945e+00
13 10 1.381673299043e-10 -1.856080020084e-13 -7.708831729728e-05 2.632919700373e-05 3.871929926087e-01 2.759216148828e+00
13 11 0.000000000000e+00 -6.345569729218e-12 0.000000000000e+00 0.000000000000e+00 1.667580545137e-02 3.035137763711e+00
13 12 1.893149806166e-07 -2.773763489316e-11 2.938764568319e-04 3.606465380581e-03 -4.549869670560e-01 3.311059378593e+00
13 13 2.990758733671e-05 -1.326145917435e-09 -2.970860045854e-02 -3.930513839173e-02 -4.452442529546e-01 3.586980993476e+00
14 1 4.705369262691e-50 -4.187600595084e-38 1.496938664586e-25 -1.380114683237e-26 3.214688836766e-02 2.759216148828e-01
14 2 8.048587730106e-40 -2.479820058176e-32 3.137090722484e-20 2.370825307471e-20 -3.148595679795e-01 5.518432297656e-01
14 3 5.425721327828e-34 -1.277551655877e-28 -8.208961355914e-18 4.772702369539e-17 -9.740515600144e-02 8.277648446484e-01
14 4 5.364093355108e-29 -2.291538725060e-25 -2.027611961854e-14 1.038075924158e-15 2.992071679442e-01 1.103686459531e+00
14 5 1.502513789743e-25 -3.394759966865e-23 -8.863341078877e-14 -1.340221880441e-12 1.655242753658e-01 1.379608074414e+00
14 6 6.235477809883e-22 -6.471782147933e-21 1.033276699833e-10 1.022143021842e-11 -2.693677056807e-01 1.655529689297e+00
14 7 1.890617608821e-19 -2.001432301644e-19 -8.614694826530e-10 1.925396875817e-09 -2.381942087487e-01 1.931451304180e+00
14 8 1.655796053712e-16 -1.352723036561e-17 -4.508737939366e-08 -5.528698620735e-08 2.179554961120e-01 2.207372919062e+00
14 9 1.247932037940e-14 -1.783829325169e-16 6.938147442122e-07 -6.399480429304e-08 3.161796443151e-01 2.483294533945e+00
14 10 4.057943005462e-12 -7.250365560602e-15 -8.063452823502e-06 1.139621424356e-05 -1.291410801115e-01 2.759216148828e+00
14 11 9.615279802054e-11 -5.359465138277e-14 -1.128596517293e-05 -7.389441263290e-05 -3.962537618456e-01 3.035137763711e+00
14 12 0.000000000000e+00 -1.832905916739e-12 0.000000000000e+00 0.000000000000e+00 -3.707295093186e-02 3.311059378593e+00
14 13 1.091054943845e-07 -7.409695932823e-12 -2.955523758420e-03 -3.472647728678e-04 4.543416543865e-01 3.586980993476e+00
14 14 1.717576188686e-05 -3.738738369531e-10 3.621513165798e-02 -1.747245337340e-02 4.604621366493e-01 3.862902608359e+00
15 1 6.434259309409e-54 -9.950829816912e-41 1.742727237832e-27 -2.304722398227e-28 -3.185078018894e-01 2.759216148828e-01
15 2 9.188940840405e-44 -2.936374267953e-35 3.551979111038e-22 2.244176655890e-22 -6.025821685504e-02 5.518432297656e-01
15 3 6.651469059255e-37 -7.052136111241e-31 -6.540106795657e-20 1.694345076111e-18 3.097989789679e-01 8.277648446484e-01
15 4 2.371312081055e-32 -5.969095661849e-28 -4.150027511399e-16 9.996963336048e-17 1.220820701805e-01 1.103686459531e+00
15 5 5.269824443139e-28 -3.820388501229e-25 -2.412239590645e-14 -7.579924811543e-14 -2.907941404241e-01 1.379608074414e+00
15 6 6.070828341957e-25 -2.939075461218e-23 3.171255830320e-12 -6.629811688057e-13 -1.869772723793e-01 1.655529689297e+00
15 7 1.428839776013e-21 -3.806803772108e-21 -9.456122030242e-12 1.831288245210e-10 2.577524275687e-01 1.931451304180e+00
15 8 2.879499842659e-19 -8.849833296821e-20 -2.681578692671e-09 -1.288422397871e-09 2.561763964557e-01 2.207372919062e+00
15 9 1.907301214743e-16 -5.135609453864e-18 7.114875329402e-08 -4.855609989042e-08 -2.031852391588e-01 2.483294533945e+00
15 10 1.137916846027e-14 -5.859259880015e-17 -2.775958194948e-08 7.387440255070e-07 -3.298431907436e-01 2.759216148828e+00
15 11 3.184871440788e-12 -2.265970463457e-15 -9.700832110192e-06 -9.538200742085e-06 1.115058566177e-01 3.035137763711e+00
15 12 0.000000000000e+00 -1.533043640802e-14 0.000000000000e+00 0.000000000000e+00 4.039036639622e-01 3.311059378593e+00
15 13 0.000000000000e+00 -5.272804618554e-13 0.000000000000e+00 0.000000000000e+00 5.612678278479e-02 3.586980993476e+00
15 14 0.000000000000e+00 -1.984392813540e-12 0.000000000000e+00 0.000000000000e+00 -4.533571685716e-01 3.862902608359e+00
15 15 9.884314183590e-06 -1.054610156742e-10 8.095942728684e-03 3.166344664523e-02 -4.747252817603e-01 4.138824223242e+00
16 1 1.659913935473e-58 -7.699171965479e-44 8.802283743801e-30 -1.497118426129e-30 -2.817831857697e-02 2.759216148828e-01
16 2 4.395352716518e-47 -1.009470317697e-37 8.125274586761e-24 4.291745893014e-24 3.156616858527e-01 5.518432297656e-01
16 3 1.502112470718e-40 -1.179037502583e-33 2.133632724422e-21 2.539158024753e-20 8.518290835468e-02 8.277648446484e-01
16 4 4.563525642162e-35 -4.481854592461e-30 -1.719653058464e-17 7.413440720266e-18 -3.038176277970e-01 1.103686459531e+00
16 5 3.214869132128e-31 -1.235494576101e-27 -9.963485549898e-16 -1.693323646770e-15 -1.441153040898e-01 1.379608074414e+00
16 6 2.750052298677e-27 -4.022497493158e-25 1.928471516930e-13 -1.017749126716e-13 2.819402971574e-01 1.655529689297e+00
16 7 1.687148925037e-24 -1.948752179382e-23 1.793436101175e-12 6.040536978227e-12 2.061672915849e-01 1.931451304180e+00
16 8 2.595116162081e-21 -1.912129140037e-21 -2.821336616424e-10 -1.297249747934e-11 -2.460980331229e-01 2.207372919062e+00
16 9 3.772339047353e-19 -3.564557814043e-20 1.850475649161e-09 -3.354251849367e-09 -2.721934807484e-01 2.483294533945e+00
