2. 1. 2.4478505196094107e-11 -8.179862668949872e-15 2.4470325333425158e-11
2. 2. 5.6194875792742434e-8 -6.123481171596197e-12 5.618875231157084e-8
3. 1. 1.6406156888205267e-13 -5.361587226576727e-19 1.6406103272333002e-13
3. 2. 1.7570734061179769e-12 -1.156716247428063e-17 1.7570618389555025e-12
3. 3. 1.798086590845873e-9 -5.370626819935099e-15 1.798081220219053e-9
4. 1. 1.860389903455596e-18 -2.963645942654197e-25 1.860389607091002e-18
4. 2. 3.9771362517582133e-14 -3.432014371488673e-21 3.977135908556776e-14
4. 3. 8.810583824348388e-14 -1.3181193083746266e-20 8.810582506229081e-14
4. 4. 7.083830368713293e-11 -5.754103175994906e-18 7.083829793302975e-11
5. 1. 5.768141771545157e-21 -1.4349142544252797e-29 5.768141757196014e-21
5. 2. 1.2758414784705535e-18 -4.831822043464605e-27 1.2758414736387314e-18
5. 3. 3.648431948604257e-15 -8.37894833862513e-24 3.6484319402253086e-15
5. 4. 4.015207737674582e-15 -1.453058323165806e-23 4.015207723143999e-15
5. 5. 2.986098468676219e-12 -6.571104431925121e-21 2.9860984621051144e-12
6. 1. 4.1544866673336554e-26 0. 4.154486666910879e-26
6. 2. 1.2317280874396839e-20 0. 1.2317280873593544e-20
6. 3. 1.851229720770004e-19 -1.7344291502087624e-29 1.851229720596561e-19
6. 4. 2.452649094280386e-16 -1.5049795335939793e-26 2.452649094129888e-16
6. 5. 1.7662509965432482e-16 -1.598041917771652e-26 1.7662509963834442e-16
6. 6. 1.296425856079614e-13 -7.711976493330657e-24 1.296425856002494e-13
7. 1. 6.851883892492818e-29 0. 6.851883892479763e-29
7. 2. 2.6738898706828144e-25 0. 2.673889870676077e-25
7. 3. 3.278604491745332e-21 0. 3.278604491739671e-21
7. 4. 1.5880504929317243e-20 0. 1.5880504929279588e-20
7. 5. 1.4315781337149707e-17 -2.352176482430739e-29 1.4315781337126183e-17
7. 6. 7.653084301342176e-18 -1.765408114309329e-29 7.653084301324522e-18
7. 7. 5.712227425015532e-15 -9.173176267928333e-27 5.712227425006359e-15
8. 1. 0. 0. 0.
8. 2. 1.4273325001126903e-27 0. 1.42733250011262e-27
8. 3. 1.2182923473305415e-25 0. 1.2182923473304637e-25
8. 4. 4.2099949390710785e-22 0. 4.2099949390708853e-22
8. 5. 1.0662397554514592e-21 0. 1.0662397554513944e-21
8. 6. 7.737221982275963e-19 0. 7.737221982275622e-19
8. 7. 3.2935162150886224e-19 0. 3.293516215088426e-19
8. 8. 2.537052278757439e-16 -1.098869657025322e-29 2.53705227875733e-16
9. 1. 0. 0. 0.
9. 2. 0. 0. 0.
9. 3. 1.22714620042548e-27 0. 1.2271462004254783e-27
9. 4. 2.1482815796676433e-26 0. 2.1482815796676396e-26
9. 5. 3.807783728569764e-23 0. 3.80778372856976e-23
9. 6. 6.258930340064702e-23 0. 6.258930340064693e-23
9. 7. 3.989983083166574e-20 0. 3.9899830831665694e-20
9. 8. 1.4131184955404422e-20 0. 1.4131184955404398e-20
9. 9. 1.1318836313815792e-17 0. 1.1318836313815778e-17
10. 1. 0. 0. 0.
10. 2. 0. 0. 0.
10. 3. 0. 0. 0.
10. 4. 3.3090236932871836e-28 0. 3.3090236932871836e-28
10. 5. 2.383306020785758e-27 0. 2.383306020785758e-27
10. 6. 2.8255877032577526e-24 0. 2.8255877032577526e-24
10. 7. 3.386562365948108e-24 0. 3.386562365948108e-24
10. 8. 1.9948091447780184e-21 0. 1.9948091447780184e-21
10. 9. 6.056385375568659e-22 0. 6.056385375568659e-22
10. 10. 5.062685441827034e-19 0. 5.062685441827034e-19
11. 1. 0. 0. 0.
11. 2. 0. 0. 0.
11. 3. 0. 0. 0.
11. 4. 0. 0. 0.
11. 5. 5.0283103917444554e-29 0. 5.0283103917444554e-29
11. 6. 2.03027643050017e-28 0. 2.03027643050017e-28
11. 7. 1.8530012629407766e-25 0. 1.8530012629407766e-25
11. 8. 1.737834658075385e-25 0. 1.737834658075385e-25
11. 9. 9.759313557593603e-23 0. 9.759313557593603e-23
11. 10. 2.5953124744586442e-23 0. 2.5953124744586442e-23
11. 11. 2.2676446684937235e-20 0. 2.2676446684937235e-20
12. 1. 0. 0. 0.
12. 2. 0. 0. 0.
12. 3. 0. 0. 0.
12. 4. 0. 0. 0.
12. 5. 0. 0. 0.
12. 6. 5.48740919104195e-30 0. 5.48740919104195e-30
12. 7. 1.4654122478437452e-29 0. 1.4654122478437452e-29
12. 8. 1.1187123285682283e-26 0. 1.1187123285682283e-26
12. 9. 8.600213793034225e-27 0. 8.600213793034225e-27
12. 10. 4.699521597832405e-24 0. 4.699521597832405e-24
12. 11. 1.1125804346735297e-24 0. 1.1125804346735297e-24
12. 12. 1.0164486548855874e-21 0. 1.0164486548855874e-21
13. 1. 0. 0. 0.
13. 2. 0. 0. 0.
13. 3. 0. 0. 0.
13. 4. 0. 0. 0.
13. 5. 0. 0. 0.
13. 6. 0. 0. 0.
13. 7. 0. 0. 0.
13. 8. 0. 0. 0.
13. 9. 6.371593758596481e-28 0. 6.371593758596481e-28
13. 10. 4.147609116774202e-28 0. 4.147609116774202e-28
13. 11. 2.2360090164800467e-25 0. 2.2360090164800467e-25
13. 12. 4.7726117746274217e-26 0. 4.7726117746274217e-26
13. 13. 4.557496152138082e-23 0. 4.557496152138082e-23
14. 1. 0. 0. 0.
14. 2. 0. 0. 0.
14. 3. 0. 0. 0.
14. 4. 0. 0. 0.
14. 5. 0. 0. 0.
14. 6. 0. 0. 0.
14. 7. 0. 0. 0.
14. 8. 0. 0. 0.
14. 9. 0. 0. 0.
14. 10. 3.4771278323565685e-29 0. 3.4771278323565685e-29
14. 11. 1.962682509569027e-29 0. 1.962682509569027e-29
14. 12. 1.053972037477701e-26 0. 1.053972037477701e-26
14. 13. 2.0489051120189227e-27 0. 2.0489051120189227e-27
14. 14. 2.0435243182617586e-24 0. 2.0435243182617586e-24
15. 1. 0. 0. 0.
15. 2. 0. 0. 0.
15. 3. 0. 0. 0.
15. 4. 0. 0. 0.
15. 5. 0. 0. 0.
15. 6. 0. 0. 0.
15. 7. 0. 0. 0.
15. 8. 0. 0. 0.
15. 9. 0. 0. 0.
15. 10. 0. 0. 0.
15. 11. 1.8371834468475947e-30 0. 1.8371834468475947e-30
15. 12. 0. 0. 0.
15. 13. 4.931071052609983e-28 0. 4.931071052609983e-28
15. 14. 8.803457238270396e-29 0. 8.803457238270396e-29
15. 15. 9.161588430132282e-26 0. 9.161588430132282e-26
