2. 1. 5.480100405753882e-8 -0.00008548234234954213 -0.00008542754134548459
2. 2. 0.014773737566381763 -0.0038430748421213693 0.010930662724260394
3. 1. 8.959427381610327e-13 -4.7163139447810825e-7 -4.716304985353701e-7
3. 2. 2.966965843157206e-7 -0.000060533182074660326 -0.000060236485490344606
3. 3. 0.013177879922143726 -0.002100050630819224 0.011077829291324502
4. 1. 3.094021269002506e-18 -2.7937396056776625e-9 -2.7937396025836413e-9
4. 2. 9.351270430715922e-12 -7.488580165001048e-7 -7.488486652296741e-7
4. 3. 8.57252775189138e-7 -0.000033046334293767786 -0.000032189081518578644
4. 4. 0.009674862692624488 -0.0009845902358810942 0.008690272456743394
5. 1. 6.387314371730287e-23 -2.0423335103157554e-11 -2.042333510309368e-11
5. 2. 6.605757594013234e-17 -7.175317479462794e-9 -7.175317413405218e-9
5. 3. 5.040875901777312e-11 -6.175179957478199e-7 -6.174675869888022e-7
5. 4. 1.6436077168640999e-6 -0.00001677900110879753 -0.000015135393391933427
5. 5. 0.006908514656467728 -0.00045928230788170156 0.006449232348586026
6. 1. 2.2166514081304636e-28 -1.1228397596298182e-13 -1.122839759629816e-13
6. 2. 2.7431067752361433e-21 -9.100041454661872e-11 -9.100041454387561e-11
6. 3. 4.896030840334162e-16 -7.640842949212912e-9 -7.640842459609828e-9
6. 4. 2.0242429076734815e-10 -4.0790406604283697e-7 -4.0770164175206965e-7
6. 5. 2.3672993172970495e-6 -8.297224465771888e-6 -5.929925148474839e-6
6. 6. 0.00494638870600653 -0.0002177789599472561 0.004728609746059273
7. 1. 0. -8.968954673607992e-16 -8.968954673607992e-16
7. 2. 2.303916267345424e-26 -7.438784034530704e-13 -7.438784034530473e-13
7. 3. 2.628722223134022e-20 -1.3657951337263999e-10 -1.3657951334635275e-10
7. 4. 2.6075777169935253e-15 -5.8808815157054816e-9 -5.880878908127765e-9
7. 5. 6.32084899749999e-10 -2.4363628314657216e-7 -2.430041982468222e-7
7. 6. 2.8247611609106483e-6 -4.059987875659051e-6 -1.2352267147484031e-6
7. 7. 0.003571374992710265 -0.00010503094467332383 0.003466344048036941
8. 1. 0. -4.48993266803391e-18 -4.48993266803391e-18
8. 2. 0. -9.041202426972202e-15 -9.041202426972202e-15
8. 3. 3.134452661641011e-25 -1.4472061603380294e-12 -1.447206160337716e-12
8. 4. 1.6389243792079668e-19 -1.325054539637849e-10 -1.3250545379989246e-10
8. 5. 1.1391183231470709e-14 -3.8766482214091474e-9 -3.8766368302259155e-9
8. 6. 1.5562164981019641e-9 -1.3793419476930498e-7 -1.3637797827120301e-7
8. 7. 2.981635482111017e-6 -1.978705996862249e-6 1.0029294852487682e-6
8. 8. 0.0026007388680186054 -0.00005136593934364596 0.0025493729286749593
9. 1. 0. -3.7033908954399716e-20 -3.7033908954399716e-20
9. 2. 0. -6.229827892739553e-17 -6.229827892739553e-17
9. 3. 1.4376436050993297e-29 -2.396235369129001e-14 -2.3962353691289993e-14
9. 4. 2.344349067044398e-24 -1.6650599614538895e-12 -1.6650599614515453e-12
9. 5. 8.369564210847401e-19 -1.0339804631831435e-10 -1.0339804548135792e-10
9. 6. 4.1848117669314044e-14 -2.345516610202665e-9 -2.345474762084996e-9
9. 7. 3.0972411028069583e-9 -7.567107426650709e-8 -7.257383316370013e-8
9. 8. 2.900039211970968e-6 -9.6337481298168e-7 1.936664398989288e-6
9. 9. 0.0019081518988984013 -0.000025394389301931557 0.0018827575095964697
10. 1. 0. -1.7451643786913896e-22 -1.7451643786913896e-22
10. 2. 0. -7.106370378921304e-19 -7.106370378921304e-19
10. 3. 0. -2.1217033043297643e-16 -2.1217033043297643e-16
10. 4. 1.3047173382832447e-28 -3.4464989093691846e-14 -3.446498909369172e-14
10. 5. 1.357055447453549e-23 -1.4608841634981793e-12 -1.4608841634846088e-12
10. 6. 3.7246370606493935e-18 -7.125842683741426e-11 -7.12584231127772e-11
