2. 1. 2.6315465299688495e-7 -0.00010234455916622509 -0.0001020814045132282
2. 2. 0.020781641761159677 -0.0051478603129582155 0.01563378144820146
3. 1. 1.3456943510943559e-11 -4.5442778178955776e-7 -4.5441432484604686e-7
3. 2. 1.119891813473046e-6 -0.00007141864579755157 -0.00007029875398407852
3. 3. 0.01760320282588957 -0.002624613358751174 0.014978589467138394
4. 1. 1.136235605212624e-16 -1.9123013745064488e-9 -1.9123012608828883e-9
4. 2. 1.3568592425303008e-10 -8.028279079067817e-7 -8.026922219825287e-7
4. 3. 2.4420412073485894e-6 -0.00003757343298854012 -0.00003513139178119153
4. 4. 0.01246358609607214 -0.001167597695968634 0.011295988400103507
5. 1. 5.833479560378849e-21 -9.37085359091962e-12 -9.370853585086141e-12
5. 2. 2.7004048087916534e-15 -6.408943833344986e-9 -6.408941132940177e-9
5. 3. 5.959020677371704e-10 -6.641734009920373e-7 -6.635774989243001e-7
5. 4. 3.73030485541573e-6 -0.000018334253877119368 -0.000014603949021703639
5. 5. 0.008655382918736545 -0.00052138857438693 0.008133994344349615
6. 1. 4.6248935843096317e-26 -3.0727305993026303e-14 -3.072730599298006e-14
6. 2. 3.0607073016430577e-19 -6.660741653490026e-11 -6.660741622882952e-11
6. 3. 1.8565024596695657e-14 -7.206929789356961e-9 -7.206911224332364e-9
6. 4. 1.7992050611521298e-9 -4.3030721758113174e-7 -4.285080125199796e-7
6. 5. 4.565468866699044e-6 -8.709700328799575e-6 -4.14423146210053e-6
6. 6. 0.006052143417072527 -0.00023765248339018124 0.005814490933682346
7. 1. 1.4075068438866324e-30 -1.428179081433429e-16 -1.428179081433415e-16
7. 2. 6.277430943837883e-24 -4.055422787572093e-13 -4.0554227875093183e-13
7. 3. 3.0080522188978885e-18 -1.1367606054230881e-10 -1.1367605753425659e-10
7. 4. 8.159301253005215e-14 -5.567230951780142e-9 -5.5671493587676115e-9
7. 5. 4.15198065621363e-9 -2.500706036761489e-7 -2.459186230199353e-7
7. 6. 4.8495784788085245e-6 -4.094513808598303e-6 7.55064670210221e-7
7. 7. 0.0042767063690998435 -0.00011038571061631184 0.004166320658483532
8. 1. 0. -3.7927859635072666e-19 -3.7927859635072666e-19
8. 2. 4.992164445105974e-28 -3.635994929938958e-15 -3.635994929938459e-15
8. 3. 9.450182541224064e-23 -9.79761715433867e-13 -9.797617153393651e-13
8. 4. 1.7016839934352668e-17 -1.1483533271544049e-10 -1.1483531569860055e-10
