2 1 1.583947709593e-05 -6.038040537722e-05 7.997793806010e-04 2.494396987870e-03 2.963655879322e-01 2.573240783924e-01
2 2 2.507461021638e-02 -2.330406036890e-03 -1.220055415472e-01 -1.690087113931e-01 1.224938776938e-01 5.146481567848e-01
3 1 3.251458583828e-08 -3.661571850052e-07 7.086604264478e-05 9.520150477525e-05 -3.208812911923e-01 2.573240783924e-01
3 2 2.123402537999e-05 -1.543110314348e-05 -5.766570802686e-03 1.881752006224e-03 -3.621261366954e-01 5.146481567848e-01
3 3 1.125616056608e-02 -4.406469332501e-04 1.380331705557e-01 -1.575829142864e-01 -1.818981512901e-01 7.719722351773e-01
4 1 6.954271470444e-12 -1.956324817319e-09 1.330803732854e-06 1.114249821816e-06 -1.182034116430e-01 2.573240783924e-01
4 2 1.442988196500e-07 -1.967996995339e-07 -3.534465150609e-04 3.537182853387e-04 2.665854031934e-01 5.146481567848e-01
4 3 1.731261818581e-05 -3.621033858012e-06 -2.106009075801e-03 -7.941232925152e-03 3.970617648221e-01 7.719722351773e-01
4 4 5.380984285395e-03 -9.360321004612e-05 1.473305364562e-01 1.248615301179e-01 2.281703496781e-01 1.029296313570e+00
5 1 7.913315911503e-15 -2.037244211734e-11 4.970064792016e-08 3.094987891400e-08 3.193224131060e-01 2.573240783924e-01
5 2 9.589450117157e-11 -1.372934655769e-09 -5.369916095486e-06 1.171879000061e-05 1.909050128540e-01 5.146481567848e-01
5 3 2.220500631237e-07 -6.965128677022e-08 -6.716341912224e-04 -6.439227753548e-04 -2.188888902162e-01 7.719722351773e-01
5 4 1.190788818055e-05 -8.376449137053e-07 8.948174169893e-03 -1.570400136977e-03 -4.180593302727e-01 1.029296313570e+00
5 5 2.729566433158e-03 -2.151523886257e-05 -1.181334757487e-01 1.249227546093e-01 -2.665257847235e-01 1.286620391962e+00
6 1 1.171807889306e-18 -1.170366844883e-13 6.440588522086e-10 3.046563868472e-10 7.681042552023e-02 2.573240783924e-01
6 2 3.208726115133e-13 -1.985993561298e-11 -1.350171125921e-07 7.333338908927e-07 -2.973027843386e-01 5.146481567848e-01
6 3 2.635484833352e-10 -5.689128229504e-10 -3.033849103251e-05 -1.034886830202e-05 -2.418141938752e-01 7.719722351773e-01
